val_loss,train_loss,hist_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
2.0358164673671126,2.962619136698777,"[ 7146.484   8799.3    11110.809  14717.956  21128.402  16143.352
 14504.55   13851.616  13406.457  13146.362  12925.801  12731.901
 12594.296  12467.317  12341.338  12232.993  12183.115  12232.556
 12443.832  12910.307  13718.654  14649.094  15399.912  15881.578
 16101.074  16144.2    16037.239  15775.115  15394.135  14951.536
 14496.366  14052.429  13623.717  13202.149  12795.528  12403.493
 12027.032  11674.975  11345.134  11035.998  10740.912  10461.842
 10186.248   9919.299   9666.721   9423.7295  9194.494   8972.14
  8758.411   8548.333   8349.98    8152.931   7950.4673  7750.667
  7536.8916  7315.135   7077.7734  6832.2554  6548.7666  6252.489
  5951.06    5616.318   5225.5776       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3768.1329443454742,False,0,0,6,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_01-58-41,1678064321,22455.175189971924,5888,DESKTOP-7ADNTS6,127.0.0.1,15024.997920513153,0,4,0.003988742828369141

2.0100070618791506,2.889032804814633,"[      0  6400.1855  9040.802  13688.923  21121.27   16354.73
 14781.01   14159.167  13702.715  13410.873  13137.072  12921.366
 12763.993  12626.055  12501.552  12389.263  12308.623  12321.848
 12522.891  13061.805  13905.674  14831.167  15609.117  16103.432
 16294.1    16253.761  16043.088  15679.793  15214.168  14701.814
 14182.05   13673.095  13183.989  12713.31   12267.473  11845.391
 11463.038  11104.602  10760.504  10442.876  10137.117   9846.623
  9571.911   9301.891   9040.203   8803.282   8574.436   8349.608
  8101.6     7845.312   7578.261   7300.7593  7041.588   6762.6973
  6434.392   6093.7446  5717.66    5337.9097       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3738.7917227745056,False,0,0,7,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_03-01-00,1678068060,26193.96691274643,5888,DESKTOP-7ADNTS6,127.0.0.1,18763.78964328766,0,5,0.003988742828369141

2.134753502206877,2.9752354845404625,"[      0  7131.9385  9612.312  13950.885  21136.65   16016.232
 14627.739  13990.273  13522.444  13213.286  13011.788  12855.3
 12720.557  12589.377  12473.704  12373.566  12294.535  12267.384
 12319.158  12549.039  13214.344  14113.929  14956.298  15592.645
 15980.69   16122.516  16086.617  15930.302  15677.896  15326.128
 14897.444  14417.659  13920.18   13427.252  12945.104  12485.816
 12053.872  11652.635  11277.388  10923.962  10593.074  10283.808
  9985.6     9706.582   9436.614   9171.126   8930.41    8698.765
  8478.552   8264.973   8050.5327  7823.259   7572.185   7334.325
  7081.688   6834.924   6583.6504  6325.4355  6038.1685  5759.461
  5464.229   5116.877   4755.163        0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3769.183608531952,False,0,0,8,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_04-03-49,1678071829,29963.15052127838,5888,DESKTOP-7ADNTS6,127.0.0.1,22532.97325181961,0,6,0.003988742828369141

2.091048877337016,2.970892882614862,"[      0  6393.0625  8927.866  14325.034  21142.898  15741.357
 14579.7705 13939.136  13475.046  13181.188  12970.651  12790.341
 12628.065  12464.597  12327.752  12233.769  12185.231  12179.425
 12261.951  12567.114  13183.948  14105.736  15099.219  15846.709
 16229.293  16277.704  16132.75   15861.77   15493.889  15064.372
 14598.283  14118.087  13641.212  13181.817  12746.143  12335.812
 11952.363  11589.806  11248.716  10926.759  10622.658  10334.537
 10058.011   9797.596   9541.954   9300.299   9063.543   8842.566
  8635.576   8429.383   8225.919   8025.244   7821.8164  7608.117
  7377.033   7126.0522  6888.2935  6636.5757  6381.815   6088.331
  5801.9976  5498.593   5207.892   4833.8936       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3774.8862500190735,False,0,0,9,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_05-06-44,1678075604,33738.036771297455,5888,DESKTOP-7ADNTS6,127.0.0.1,26307.859501838684,0,7,0.003988742828369141

2.3319036418106407,2.882399601454381,"[ 5485.785   7604.658   9992.52   14271.113  21155.93   15512.524
 14274.562  13615.41   13226.138  13004.587  12834.538  12685.053
 12553.125  12436.861  12325.818  12236.336  12170.714  12143.809
 12187.394  12404.355  12865.838  13524.435  14214.285  14834.129
 15335.339  15708.828  15944.161  16022.522  15940.679  15719.049
 15389.918  15002.018  14589.942  14167.159  13742.415  13318.577
 12904.288  12507.531  12115.334  11737.429  11386.651  11050.612
 10734.962  10440.855  10156.819   9889.356   9638.45    9398.017
  9164.135   8948.443   8738.461   8538.043   8341.649   8148.41
  7971.527   7791.793   7608.4497  7423.152   7212.6763  6993.639
  6768.491   6538.1357  6280.5405  6015.18    5739.3076  5431.5693
  5120.735   4781.2383  4443.982        0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3779.406940460205,False,0,0,10,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_06-09-43,1678079383,37517.44371175766,5888,DESKTOP-7ADNTS6,127.0.0.1,30087.26644229889,0,8,0.003988742828369141

2.0439394205459394,2.924626841733698,"[ 5294.109   7384.5127 10042.162  14214.742  21147.701  15716.381
 14438.539  13786.094  13433.175  13184.647  12979.475  12798.224
 12633.503  12491.827  12387.373  12330.249  12316.571  12364.739
 12509.375  12952.91   13896.084  14855.185  15581.982  15988.275
 16106.024  16045.955  15877.548  15635.143  15327.091  14964.932
 14563.421  14136.285  13698.558  13261.883  12824.473  12401.533
 11989.44   11590.559  11218.755  10862.42   10531.636  10218.411
  9933.183   9671.97    9426.33    9198.718   8977.696   8765.172
  8575.01    8377.908   8182.328   7988.075   7821.311   7639.2134
  7456.731   7254.534   7028.3506  6775.934   6521.18    6270.481
  5972.413   5638.232   5290.1333  4917.126   4500.9385       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3752.414799928665,False,0,0,11,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_07-12-16,1678083136,41269.858511686325,5888,DESKTOP-7ADNTS6,127.0.0.1,33839.681242227554,0,9,0.003988742828369141

1.9955747548956424,2.860487121506594,"[ 6038.466   7828.978  10216.6455 13628.277  21160.508  15607.975
 14319.324  13754.868  13454.057  13239.206  13027.667  12815.1455
 12616.755  12470.546  12385.713  12357.657  12381.093  12461.371
 12646.158  13145.029  14182.461  15188.362  15893.945  16199.962
 16205.206  16073.867  15830.657  15490.874  15082.513  14633.88
 14164.399  13688.138  13219.496  12770.219  12341.49   11929.535
 11541.753  11178.111  10840.1455 10525.785  10234.146   9965.081
  9718.595   9485.187   9264.283   9053.221   8842.589   8639.576
  8449.494   8262.671   8078.3057  7889.9175  7706.196   7505.2993
  7285.942   7051.408   6789.1704  6504.337   6229.1006  5944.8228
  5602.0264  5238.08    4857.6816  4438.517        0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3744.082020044327,False,0,0,12,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_08-14-40,1678086880,45013.94053173065,5888,DESKTOP-7ADNTS6,127.0.0.1,37583.76326227188,0,10,0.003988742828369141

1.9785689694108441,2.8452133891987614,"[ 6040.64    7630.551   9790.19   13144.232  21162.816  15637.503
 14205.972  13610.285  13337.929  13160.247  12997.435  12821.18
 12664.773  12541.403  12456.648  12403.191  12390.724  12445.786
 12618.063  13176.459  14177.844  15083.181  15717.089  16015.471
 16063.424  16014.098  15870.137  15626.075  15293.468  14887.566
 14429.339  13948.287  13469.105  13009.396  12577.4375 12170.0205
 11786.299  11423.699  11081.522  10761.668  10469.556  10194.8
  9933.421   9692.83    9464.387   9249.908   9043.345   8846.969
  8655.728   8470.901   8299.51    8127.0605  7954.8877  7800.473
  7627.218   7456.0522  7274.932   7066.7485  6866.8853  6676.776
  6440.5254  6187.6626  5902.4556  5614.7676  5312.835   4982.365
  4654.2295  4258.4927       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3747.8769006729126,False,0,0,13,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_09-17-08,1678090628,48761.817432403564,5888,DESKTOP-7ADNTS6,127.0.0.1,41331.640162944794,0,11,0.003988742828369141

2.1640324325999245,2.757432700134814,"[      0  6445.318   9752.953  13294.8955 21147.309  16300.222
 14439.251  13683.433  13205.792  12891.869  12684.3545 12544.74
 12433.217  12345.132  12270.507  12227.376  12214.442  12267.5205
 12542.68   13308.468  14375.162  15311.17   15953.608  16274.586
 16289.024  16078.362  15725.382  15312.234  14895.499  14482.053
 14074.502  13669.949  13268.288  12874.47   12485.064  12098.63
 11723.753  11345.807  10974.001  10621.5625 10270.768   9928.88
  9598.271   9284.621   8987.879   8694.291   8419.045   8139.851
  7840.691   7547.5996  7240.7925  6914.8594  6602.0435  6250.8955
  5889.6123  5513.986   5129.8926       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3784.467344045639,False,0,0,14,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_10-20-12,1678094412,52546.2847764492,5888,DESKTOP-7ADNTS6,127.0.0.1,45116.10750699043,0,12,0.003988742828369141

2.279596217966173,2.7601573852880392,"[      0       0  6218.235   9128.759  21026.52   17848.943
 14533.139  13812.602  13364.834  13113.084  12911.653  12749.321
 12598.717  12466.253  12353.431  12274.526  12237.424  12238.154
 12314.388  12564.73   13109.519  13808.556  14486.474  15083.755
 15535.032  15805.077  15918.022  15907.064  15795.008  15607.698
 15349.006  15024.905  14645.509  14219.454  13765.811  13297.697
 12833.535  12376.049  11931.15   11500.173  11093.451  10715.261
 10361.239  10040.778   9752.947   9495.121   9258.865   9038.334
  8821.421   8625.789   8444.142   8273.633   8103.961   7947.525
  7790.536   7616.632   7444.0557  7266.3335  7086.0205  6891.955
  6662.187   6411.2866  6127.9062  5813.275   5469.0503  5058.3027
  4629.58    4175.12         0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3755.2577390670776,False,0,0,15,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_11-22-47,1678098167,56301.54251551628,5888,DESKTOP-7ADNTS6,127.0.0.1,48871.36524605751,0,13,0.003988742828369141

2.1910865281824954,2.681702770467382,"[ 5695.6455  7266.2837  9134.512  12760.244  21166.771  15444.634
 14196.912  13571.777  13327.031  13116.022  12931.693  12765.735
 12611.394  12467.8955 12346.034  12250.159  12189.605  12168.703
 12208.2705 12400.039  12925.626  13679.4795 14417.639  15075.067
 15606.865  15945.681  16075.163  16028.849  15848.3    15560.637
 15195.78   14790.91   14360.647  13923.278  13493.262  13072.8545
 12667.139  12273.398  11895.65   11537.701  11197.138  10869.56
 10558.518  10272.921  10003.103   9748.817   9507.904   9281.3125
  9079.074   8883.274   8694.828   8505.165   8324.654   8152.851
  7985.99    7818.324   7645.9907  7469.7104  7291.8535  7101.653
  6892.2354  6681.559   6435.528   6173.6865  5893.2866  5593.9336
  5290.5225  4994.9976  4657.1987       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3769.8386867046356,False,0,0,16,2cf517d3,5800972571e74a22baeefd39568ea84b,2023-03-06_12-25-37,1678101937,60071.38120222092,5888,DESKTOP-7ADNTS6,127.0.0.1,52641.203932762146,0,14,0.003988742828369141

