val_loss,train_loss,hist_val,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time

2.4458239312516525,4.61108001077082,"[ 9315.903  10207.852  12019.729  16114.926  20943.492  17840.654
 15376.921  14352.426  13753.861  13391.283  13132.798  12954.833
 12817.123  12692.138  12575.336  12489.71   12431.633  12436.299
 12595.027  13056.784  13963.143  15019.782  15676.968  15897.728
 15953.784  15971.999  15928.829  15778.054  15503.302  15113.667
 14632.564  14090.198  13515.756  12944.144  12397.577  11891.616
 11435.316  11026.487  10657.324  10318.42   10007.56    9717.56
  9429.669   9164.996   8911.201   8648.186   8372.572   8088.7744
  7794.457   7482.4976  7168.597   6820.93    6456.2524  6081.4233
  5699.667   5335.8784  4980.4263  4628.1353  4237.844        0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3257.7300338745117,False,,,1,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-04_21-32-01,1677961921,3257.7300338745117,5888,DESKTOP-7ADNTS6,127.0.0.1,3257.7300338745117,0,1,0.003988742828369141

2.530353515758179,3.4628778530750424,"[ 8248.007   9666.354  11820.424  16521.135  20989.03   17361.348
 15214.152  14312.171  13781.502  13435.84   13178.988  12958.201
 12777.702  12641.789  12564.098  12576.818  12781.897  13401.482
 14529.518  15760.147  16358.975  16334.05   16123.186  15886.402
 15626.481  15303.177  14902.674  14436.039  13927.628  13402.206
 12880.338  12380.628  11917.755  11491.163  11101.252  10740.812
 10408.764  10093.62    9801.099   9522.73    9257.882   8998.364
  8741.188   8484.453   8201.5205  7933.448   7625.8623  7303.064
  6937.5337  6541.5063  6136.4995  5663.3135  5156.885   4708.511
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3278.7155015468597,False,,,2,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-04_22-26-40,1677965200,6536.4455354213715,5888,DESKTOP-7ADNTS6,127.0.0.1,6536.4455354213715,0,2,0.003988742828369141

2.4482116469880566,4.612205358280335,"[ 9322.472  10224.631  12006.915  16111.007  20940.084  17864.783
 15386.531  14357.557  13757.372  13394.77   13137.982  12959.936
 12822.162  12696.059  12578.183  12488.707  12430.543  12435.09
 12591.681  13056.595  13967.667  15023.185  15677.181  15896.69
 15954.017  15972.792  15929.307  15777.654  15500.935  15111.466
 14631.705  14091.265  13517.339  12946.58   12401.218  11896.41
 11437.667  11029.188  10659.983  10319.021  10011.58    9716.118
  9435.709   9168.644   8911.809   8648.916   8373.883   8092.208
  7798.8267  7489.033   7171.978   6831.956   6470.526   6095.1343
  5713.1313  5339.9927  5004.5225  4635.328   4251.0596       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3286.9928574562073,False,0,0,3,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-05_11-43-39,1678013019,9823.438392877579,5888,DESKTOP-7ADNTS6,127.0.0.1,3286.9928574562073,0,1,0.003988742828369141

2.5354160220595077,3.4632614114671014,"[ 8251.051   9666.2705 11807.176  16534.379  20985.58   17383.379
 15227.682  14327.031  13795.495  13450.772  13193.503  12970.442
 12787.393  12644.681  12562.068  12571.742  12777.622  13406.807
 14553.531  15786.763  16367.779  16335.069  16122.976  15883.952
 15620.202  15293.231  14887.54   14418.688  13907.055  13380.552
 12858.156  12360.978  11897.884  11473.953  11085.245  10729.958
 10397.578  10082.238   9792.005   9517.587   9254.427   8991.822
  8739.121   8476.192   8200.666   7932.4155  7629.7163  7303.175
  6938.1416  6538.8013  6128.6665  5665.259   5158.912   4689.587
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3278.427815914154,False,0,0,4,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-05_12-38-17,1678016297,13101.866208791733,5888,DESKTOP-7ADNTS6,127.0.0.1,6565.420673370361,0,2,0.003988742828369141

2.199530948884785,3.2423164020874538,"[ 6000.162   8338.992  10462.021  15065.615  21064.707  17021.225
 15035.311  14243.904  13778.796  13449.402  13156.779  12864.046
 12633.675  12479.319  12373.735  12292.1455 12254.319  12308.557
 12521.324  13010.192  13890.11   14930.772  15704.701  16064.909
 16088.593  15983.248  15843.659  15644.732  15345.157  14963.726
 14528.245  14062.641  13593.023  13128.333  12675.791  12244.673
 11830.407  11430.9375 11049.676  10682.964  10337.05   10004.348
  9704.727   9419.598   9158.66    8896.541   8647.906   8411.699
  8166.232   7904.5176  7627.033   7330.6934  7011.2676  6641.629
  6221.082   5797.336   5359.0176       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3269.6274819374084,False,0,0,5,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-05_13-32-47,1678019567,16371.493690729141,5888,DESKTOP-7ADNTS6,127.0.0.1,9835.04815530777,0,3,0.003988742828369141

2.129733067122288,3.137881039874628,"[ 4124.579   8004.7134  9775.5    14566.285  21090.508  16781.7
 14915.238  14150.926  13724.527  13433.215  13184.228  12927.849
 12718.984  12564.688  12441.338  12341.012  12306.358  12380.646
 12650.92   13278.543  14351.059  15394.901  16044.848  16265.263
 16180.802  15990.835  15749.25   15427.651  15023.303  14566.108
 14090.608  13616.062  13151.494  12702.409  12274.647  11866.778
 11475.777  11101.887  10737.848  10387.811  10067.93    9757.524
  9474.868   9207.077   8958.458   8712.704   8481.867   8248.073
  8008.316   7765.0967  7500.99    7208.2847  6888.3975  6536.4834
  6162.3423  5742.0522  5301.7134       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3375.999675989151,False,0,0,6,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-05_14-29-03,1678022943,19747.493366718292,5888,DESKTOP-7ADNTS6,127.0.0.1,13211.04783129692,0,4,0.003988742828369141

2.1115523163462058,3.0317723156767897,"[ 3514.8494  7577.7764  9853.658  14622.235  21105.861  16530.191
 14754.987  14040.998  13623.299  13351.195  13140.6045 12922.451
 12720.726  12547.593  12404.776  12287.414  12222.17   12250.073
 12434.288  12906.817  13813.7295 14851.177  15585.897  15997.896
 16116.097  16053.87   15917.126  15694.516  15370.806  14963.14
 14509.185  14049.379  13597.989  13160.704  12741.821  12340.6
 11949.644  11573.405  11212.248  10863.352  10521.365  10199.4375
  9889.422   9600.948   9336.795   9098.269   8876.742   8651.716
  8433.325   8217.031   8005.42    7791.355   7558.6055  7292.727
  6998.7656  6686.8467  6336.1465  5968.9272  5570.523   5128.439
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0       0       0
       0       0       0       0]",3349.1729803085327,False,0,0,7,d2f4eb1f,5800972571e74a22baeefd39568ea84b,2023-03-05_15-24-52,1678026292,23096.666347026825,5888,DESKTOP-7ADNTS6,127.0.0.1,16560.220811605453,0,5,0.003988742828369141

